type,modified,license,rightsholder,accessrights,bibliographiccitation,references,institutionid,collectionid,datasetid,institutioncode,collectioncode,datasetname,basisofrecord,informationwithheld,datageneralizations,dynamicproperties,occurrenceid,catalognumber,recordnumber,recordedby,individualcount,sex,lifestage,reproductivecondition,behavior,establishmentmeans,occurrencestatus,preparations,disposition,associatedmedia,associatedreferences,associatedsequences,associatedtaxa,othercatalognumbers,occurrenceremarks,organismid,organismname,organismscope,associatedoccurrences,associatedorganisms,previousidentifications,organismremarks,materialsampleid,eventid,fieldnumber,eventdate,eventtime,startdayofyear,enddayofyear,year,month,day,verbatimeventdate,habitat,samplingprotocol,samplingeffort,fieldnotes,eventremarks,locationid,highergeographyid,highergeography,continent,waterbody,islandgroup,island,country,countrycode,stateprovince,county,municipality,locality,verbatimlocality,minimumelevationinmeters,maximumelevationinmeters,verbatimelevation,minimumdepthinmeters,maximumdepthinmeters,verbatimdepth,minimumdistanceabovesurfaceinmeters,maximumdistanceabovesurfaceinmeters,locationaccordingto,locationremarks,decimallatitude,decimallongitude,geodeticdatum,coordinateuncertaintyinmeters,coordinateprecision,verbatimcoordinates,verbatimlatitude,verbatimlongitude,verbatimcoordinatesystem,verbatimsrs,footprintwkt,footprintsrs,georeferencedby,georeferenceddate,georeferenceprotocol,georeferencesources,georeferenceverificationstatus,georeferenceremarks,geologicalcontextid,earliesteonorlowesteonothem,latesteonorhighesteonothem,earliesteraorlowesterathem,latesteraorhighesterathem,earliestperiodorlowestsystem,latestperiodorhighestsystem,earliestepochorlowestseries,latestepochorhighestseries,earliestageorloweststage,latestageorhigheststage,lowestbiostratigraphiczone,highestbiostratigraphiczone,lithostratigraphicterms,group,formation,member,bed,identificationid,identificationqualifier,typestatus,identifiedby,dateidentified,identificationreferences,identificationverificationstatus,identificationremarks,scientificnameid,namepublishedinid,scientificname,acceptednameusage,originalnameusage,namepublishedin,namepublishedinyear,higherclassification,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,taxonrank,verbatimtaxonrank,scientificnameauthorship,vernacularname,nomenclaturalcode,taxonomicstatus,taxonremarks,lengthinmm,lengthtype,lengthunitsinferred,massing,massunitsinferred,underivedlifestage,underivedsex,dataset_url,dataset_citation,gbifdatasetid,gbifpublisherid,dataset_contact_email,dataset_contact,dataset_pubdate,lastindexed,migrator_version,hasmedia,hastissue,wascaptive,isfossil,isarch,vntype,haslength
PhysicalObject,48:24.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237535?seid=4043627. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237535,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,"total length=337 mm; tail length=154 mm; hind foot with claw=37 mm; ear from notch=24 mm; weight=108.3 g; sex=male ; age=adult ; reproductive data=Testes position: Scrotal, Testes Size: 30x11",http://arctos.database.museum/guid/MVZ:Mamm:237535?seid=4043627,MVZ:Mamm:237535,2960,Collector(s): Kevin C. Rowe,1,male,adult,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2960,,http://arctos.database.museum/guid/MVZ:Mamm:237535,,,,,<i>Bunomys coelestis</i> (accepted ID) identified by Kevin C. Rowe on 2016-10-31; method: expert,,,,,10/31/16,,305,305,2016,10,31,31-Oct-16,Upper Montane Moss Forest/Alpine Grassland,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency","Trapline 2800 m, Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 2785-2804 el.",2785,2804,,,,,,,Kevin C. Rowe,SITE ID=Bawakaraeng 04. Elevation determined from Google Earth DEM.,-5.31623,119.945107,not recorded,150,,,,,,,,,Kevin C. Rowe,10/31/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,10/31/16,,expert,,,,Bunomys coelestis,,,,,"Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;  (Thomas, 1896)",Animalia,Chordata,Mammalia,Rodentia,Muridae,Bunomys,,coelestis,,species,,,,ICZN,,,337,total length,0,108.3,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,48:24.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237537?seid=4043629. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237537,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,"total length=281 mm; tail length=140 mm; hind foot with claw=38 mm; ear from notch=26 mm; weight=81.2 g; sex=female ; age=adult ; reproductive data=Reproductive Stage: Non perforate, not lactating",http://arctos.database.museum/guid/MVZ:Mamm:237537?seid=4043629,MVZ:Mamm:237537,2972,Collector(s): Kevin C. Rowe,1,female,adult,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2972,,http://arctos.database.museum/guid/MVZ:Mamm:237537,,,,,<i>Bunomys coelestis</i> (accepted ID) identified by Kevin C. Rowe on 2016-10-31; method: expert,,,,,10/31/16,,305,305,2016,10,31,31-Oct-16,Upper Montane Moss Forest/Alpine Grassland,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency","Trapline 2800 m, Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 2785-2804 el.",2785,2804,,,,,,,Kevin C. Rowe,SITE ID=Bawakaraeng 04. Elevation determined from Google Earth DEM.,-5.31623,119.945107,not recorded,150,,,,,,,,,Kevin C. Rowe,10/31/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,10/31/16,,expert,,,,Bunomys coelestis,,,,,"Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;  (Thomas, 1896)",Animalia,Chordata,Mammalia,Rodentia,Muridae,Bunomys,,coelestis,,species,,,,ICZN,,,281,total length,0,81.2,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,21:37.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237539?seid=4043696. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237539,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,"total length=334 mm; tail length=150 mm; hind foot with claw=38 mm; ear from notch=28 mm; weight=121.1 g; sex=female ; age=adult ; reproductive data=Reproductive Stage: Perforate, non lactating",http://arctos.database.museum/guid/MVZ:Mamm:237539?seid=4043696,MVZ:Mamm:237539,3011,Collector(s): Kevin C. Rowe,1,female,adult,,,,,"skull; carcass (formalin-fixed, 70% ethanol)",,,,,,collector number=3011,,http://arctos.database.museum/guid/MVZ:Mamm:237539,,,,,<i>Bunomys coelestis</i> (accepted ID) identified by Kevin C. Rowe on 2016-11-01; method: expert,,,,,11/1/16,,306,306,2016,11,1,1-Nov-16,Upper Montane Moss Forest/Alpine Grassland,,,,,,,"Asia, Indonesia, South Sulawesi, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,,,"Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency","Trapline 2800 m, Mount Bawakaraeng, Gunung Perak Village, Sinjai Barat District, Sinjai Regency, South Sulawesi, Sulawesi, Indonesia, 2785-2804 el.",2785,2804,,,,,,,Kevin C. Rowe,SITE ID=Bawakaraeng 04. Elevation determined from Google Earth DEM.,-5.31623,119.945107,World Geodetic System 1984,150,,-0.044322191,,,decimal degrees,,,,Kevin C. Rowe,11/1/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,11/1/16,,expert,,,,Bunomys coelestis,,,,,"Animalia; Chordata; Mammalia; Rodentia; Muridae; Murinae;  (Thomas, 1896)",Animalia,Chordata,Mammalia,Rodentia,Muridae,Bunomys,,coelestis,,species,,,,ICZN,,,334,total length,0,121.1,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,49:08.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237552?seid=4043700. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237552,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,"total length=356 mm; tail length=166 mm; hind foot with claw=40 mm; ear from notch=26 mm; weight=161.6 g; sex=male ; age=adult ; reproductive data=Testes position: Scrotal, Testes Size: 18x10",http://arctos.database.museum/guid/MVZ:Mamm:237552?seid=4043700,MVZ:Mamm:237552,2524,Collector(s): Kevin C. Rowe,1,male,adult,,,,,skull,,,,,,collector number=2524,,http://arctos.database.museum/guid/MVZ:Mamm:237552,,,,,<i>Bunomys penitus</i> (accepted ID) identified by Rizaldi Trias Jaya Putra on 2016-08-06; method: expert,,,,,8/6/16,,219,219,2016,8,6,6-Aug-16,Lower Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Trapline 01, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, South Sulawesi, Sulawesi, Indonesia, 1770-2260 el.",1770,2260,,,,,,,Kevin C. Rowe,Elevation determined from Google Earth DEM.,-3.420665,120.094371,World Geodetic System 1984,800,,-0.028483142,,,decimal degrees,,,,Kevin C. Rowe,8/6/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Rizaldi Trias Jaya Putra,8/6/16,,expert,,,,Bunomys penitus,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Bunomys,,penitus,,species,,,,ICZN,,,356,total length,0,161.6,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,48:26.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237554?seid=4043659. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237554,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=360 mm; tail length=172 mm; hind foot with claw=41 mm; ear from notch=28 mm; weight=159.3 g; sex=female ; age=adult ; reproductive data=Reproductive Stage: Perforate,http://arctos.database.museum/guid/MVZ:Mamm:237554?seid=4043659,MVZ:Mamm:237554,2560,Collector(s): Kevin C. Rowe,1,female,adult,,,,,"skull; skin, study",,,,,,collector number=2560,,http://arctos.database.museum/guid/MVZ:Mamm:237554,,,,,<i>Bunomys penitus</i> (accepted ID) identified by Kevin C. Rowe on 2016-08-08; method: expert,,,,,8/8/16,,221,221,2016,8,8,8-Aug-16,Lower Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Trapline 01, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, South Sulawesi, Sulawesi, Indonesia, 1770-2260 el.",1770,2260,,,,,,,Kevin C. Rowe,Elevation determined from Google Earth DEM.,-3.420665,120.094371,not recorded,800,,,,,,,,,Kevin C. Rowe,8/8/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,8/8/16,,expert,,,,Bunomys penitus,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Bunomys,,penitus,,species,,,,ICZN,,,360,total length,0,159.3,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,48:20.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237555?seid=4043660. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237555,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=341 mm; tail length=172 mm; hind foot with claw=41 mm; ear from notch=27 mm; weight=152.6 g; sex=male ; age=adult ; reproductive data=Testes position: Scrotal,http://arctos.database.museum/guid/MVZ:Mamm:237555?seid=4043660,MVZ:Mamm:237555,2570,Collector(s): Kevin C. Rowe,1,male,adult,,,,,"skull; skin, study",,,,,,collector number=2570,,http://arctos.database.museum/guid/MVZ:Mamm:237555,,,,,<i>Bunomys penitus</i> (accepted ID) identified by Kevin C. Rowe on 2016-08-09; method: expert,,,,,8/9/16,,222,222,2016,8,9,9-Aug-16,Lower Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Trapline 01, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, South Sulawesi, Sulawesi, Indonesia, 1770-2260 el.",1770,2260,,,,,,,Kevin C. Rowe,Elevation determined from Google Earth DEM.,-3.420665,120.094371,not recorded,800,,,,,,,,,Kevin C. Rowe,8/9/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,8/9/16,,expert,,,,Bunomys penitus,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Bunomys,,penitus,,species,,,,ICZN,,,341,total length,0,152.6,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,48:21.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237556?seid=4043661. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237556,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=374 mm; tail length=181 mm; hind foot with claw=41 mm; ear from notch=26 mm; weight=151.9 g; sex=female ; age=adult,http://arctos.database.museum/guid/MVZ:Mamm:237556?seid=4043661,MVZ:Mamm:237556,2602,Collector(s): Kevin C. Rowe,1,female,adult,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2602,,http://arctos.database.museum/guid/MVZ:Mamm:237556,,,,,<i>Bunomys penitus</i> (accepted ID) identified by Kevin C. Rowe on 2016-08-11; method: expert,,,,,8/11/16,,224,224,2016,8,11,11-Aug-16,Lower Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Trapline 01, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, South Sulawesi, Sulawesi, Indonesia, 1770-2260 el.",1770,2260,,,,,,,Kevin C. Rowe,Elevation determined from Google Earth DEM.,-3.420665,120.094371,not recorded,800,,,,,,,,,Kevin C. Rowe,8/11/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,8/11/16,,expert,,,,Bunomys penitus,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Bunomys,,penitus,,species,,,,ICZN,,,374,total length,0,151.9,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,13:52.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237557?seid=4043667. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237557,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=293 mm; tail length=139 mm; hind foot with claw=37 mm; ear from notch=25 mm; weight=74.2 g; sex=female ; age=juvenile,http://arctos.database.museum/guid/MVZ:Mamm:237557?seid=4043667,MVZ:Mamm:237557,2591,Collector(s): Kevin C. Rowe,1,female,juvenile,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2591,,http://arctos.database.museum/guid/MVZ:Mamm:237557,,,,,<i>Bunomys penitus</i> (accepted ID) identified by Kevin C. Rowe on 2016-08-10; method: expert,,,,,8/10/16,,223,223,2016,8,10,10-Aug-16,Upper Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Trapline 02, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, South Sulawesi, Sulawesi, Indonesia, 2260-2500 el.",2260,2500,,,,,,,Kevin C. Rowe,SITE ID=Gamaru02. Elevation determined from Google Earth DEM.,-3.427516,120.092375,not recorded,250,,,,,,,,,Kevin C. Rowe,8/1/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,8/10/16,,expert,,,,Bunomys penitus,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Bunomys,,penitus,,species,,,,ICZN,,,293,total length,0,74.2,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,48:27.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237561?seid=4043671. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237561,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=313 mm; tail length=153 mm; hind foot with claw=34 mm; ear from notch=24 mm; weight=112.4 g; sex=male ; age=adult ; reproductive data=Testes position: Scrotal,http://arctos.database.museum/guid/MVZ:Mamm:237561?seid=4043671,MVZ:Mamm:237561,2672,Collector(s): Kevin C. Rowe,1,male,adult,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2672,,http://arctos.database.museum/guid/MVZ:Mamm:237561,,,,,<i>Bunomys penitus</i> (accepted ID) identified by Kevin C. Rowe on 2016-08-15; method: expert,,,,,8/15/16,,228,228,2016,8,15,15-Aug-16,Upper Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Trapline 02, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, South Sulawesi, Sulawesi, Indonesia, 2260-2500 el.",2260,2500,,,,,,,Kevin C. Rowe,SITE ID=Gamaru02. Elevation determined from Google Earth DEM.,-3.427516,120.092375,not recorded,250,,,,,,,,,Kevin C. Rowe,8/15/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,8/15/16,,expert,,,,Bunomys penitus,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Bunomys,,penitus,,species,,,,ICZN,,,313,total length,0,112.4,0,,male,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
PhysicalObject,48:27.0,http://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Record ID: http://arctos.database.museum/guid/MVZ:Mamm:237563?seid=4043679. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",http://arctos.database.museum/guid/MVZ:Mamm:237563,MVZ,28,,MVZ,Mammal specimens,,PreservedSpecimen,,,total length=342 mm; tail length=165 mm; hind foot with claw=41 mm; ear from notch=27 mm; weight=118.8 g; sex=female ; age=adult ; reproductive data=Non perforate,http://arctos.database.museum/guid/MVZ:Mamm:237563?seid=4043679,MVZ:Mamm:237563,2676,Collector(s): Kevin C. Rowe,1,female,adult,,,,,"whole organism (formalin-fixed, 70% ethanol)",,,,,,collector number=2676,,http://arctos.database.museum/guid/MVZ:Mamm:237563,,,,,<i>Bunomys penitus</i> (accepted ID) identified by Kevin C. Rowe on 2016-08-15; method: expert,,,,,8/15/16,,228,228,2016,8,15,15-Aug-16,Upper Montane Forest,,,,,,,"Asia, Indonesia, South Sulawesi, Luwu Regency, Indonesian Archipelago, Sulawesi",Asia,,Indonesian Archipelago,Sulawesi,Indonesia,,South Sulawesi,Luwu Regency,,"Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District","Trapline 02, Mount Latimojong, Gamaru Village, Ulusalu, Latimojong District, Luwu Regency, South Sulawesi, Sulawesi, Indonesia, 2260-2500 el.",2260,2500,,,,,,,Kevin C. Rowe,SITE ID=Gamaru02. Elevation determined from Google Earth DEM.,-3.427516,120.092375,not recorded,250,,,,,,,,,Kevin C. Rowe,8/15/16,MaNIS georeferencing guidelines,Garmin GPSmap 62s,accepted,,,,,,,,,,,,,,,,,,,,,A,,Kevin C. Rowe,8/15/16,,expert,,,,Bunomys penitus,,,,,Animalia; Chordata; Mammalia; Rodentia; Muridae;,Animalia,Chordata,Mammalia,Rodentia,Muridae,Bunomys,,penitus,,species,,,,ICZN,,,342,total length,0,118.8,0,,female,,"Museum of Vertebrate Zoology, UC Berkeley. MVZ Mammal Collection (Arctos). Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mvz_mammal (source published on 2019-07-06)",0daed095-478a-4af6-abf5-18acb790fbb2,8edbbde0-055e-11d8-b850-b8a03c50a862,ondatra@berkeley.edu,Chris Conroy,7/6/19,9/22/19,no migrator,0,0,0,0,0,specimen,1
